Nuovo Cinema Paradiso,"Here are my recommendations for Nuovo Cinema Paradiso:<br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c075e' target=""_blank"">Good Will Hunting</a><br><a href='http://localhost:3000/movie/625c2cbbf0a5bc6c426c095c' target=""_blank"">Slumdog Millionaire</a><br><a href='http://localhost:3000/movie/625c2d84f0a5bc6c426c0b92' target=""_blank"">The Notebook</a><br>"
Hotaru no haka,"Here are my recommendations for Hotaru no haka:<br><a href='http://localhost:3000/movie/625c2bc3f0a5bc6c426c0752' target=""_blank"">Inglourious Basterds</a><br><a href='http://localhost:3000/movie/625c2b6ff0a5bc6c426c06ee' target=""_blank"">The Lion King</a><br><a href='http://localhost:3000/movie/625c2d06f0a5bc6c426c0a4e' target=""_blank"">Jojo Rabbit</a><br><a href='http://localhost:3000/movie/625c2bbff0a5bc6c426c073e' target=""_blank"">The Great Dictator</a><br><a href='http://localhost:3000/movie/625c2b7bf0a5bc6c426c0708' target=""_blank"">Kimi no na wa.</a><br>"
Back to the Future,"Here are my recommendations for Back to the Future:<br><a href='http://localhost:3000/movie/625c2d97f0a5bc6c426c0bde' target=""_blank"">Back to the Future Part II</a><br><a href='http://localhost:3000/movie/625c2cc5f0a5bc6c426c0974' target=""_blank"">G.O.R.A.</a><br><a href='http://localhost:3000/movie/625c2bd0f0a5bc6c426c077c' target=""_blank"">2001: A Space Odyssey</a><br><a href='http://localhost:3000/movie/625c2ce4f0a5bc6c426c09ec' target=""_blank"">Planet of the Apes</a><br><a href='http://localhost:3000/movie/625c2b5df0a5bc6c426c06c2' target=""_blank"">Interstellar</a><br>"
Once Upon a Time in the West,"Here are my recommendations for Once Upon a Time in the West:<br><a href='http://localhost:3000/movie/625c2bb2f0a5bc6c426c0726' target=""_blank"">Once Upon a Time in America</a><br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06b0' target=""_blank"">Il buono, il brutto, il cattivo</a><br><a href='http://localhost:3000/movie/625c2bd0f0a5bc6c426c077e' target=""_blank"">Per qualche dollaro in più</a><br><a href='http://localhost:3000/movie/625c2da3f0a5bc6c426c0bfe' target=""_blank"">The Outlaw Josey Wales</a><br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br>"
Psycho,"Here are my recommendations for Psycho:<br><a href='http://localhost:3000/movie/625c2dbcf0a5bc6c426c0c40' target=""_blank"">Get Out</a><br><a href='http://localhost:3000/movie/625c2e27f0a5bc6c426c0de0' target=""_blank"">Saw</a><br><a href='http://localhost:3000/movie/625c2e2af0a5bc6c426c0e00' target=""_blank"">The Others</a><br><a href='http://localhost:3000/movie/625c2df6f0a5bc6c426c0d30' target=""_blank"">Halloween</a><br><a href='http://localhost:3000/movie/625c2d3af0a5bc6c426c0ad8' target=""_blank"">Night of the Living Dead</a><br>"
Casablanca,"Here are my recommendations for Casablanca:<br><a href='http://localhost:3000/movie/625c2ce7f0a5bc6c426c09f4' target=""_blank"">Doctor Zhivago</a><br><a href='http://localhost:3000/movie/625c2cf1f0a5bc6c426c0a24' target=""_blank"">The Best Years of Our Lives</a><br><a href='http://localhost:3000/movie/625c2e3bf0a5bc6c426c0e62' target=""_blank"">From Here to Eternity</a><br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2b60f0a5bc6c426c06c8' target=""_blank"">Saving Private Ryan</a><br>"
Modern Times,"Here are my recommendations for Modern Times:<br><a href='http://localhost:3000/movie/625c2bdaf0a5bc6c426c0796' target=""_blank"">The Kid</a><br><a href='http://localhost:3000/movie/625c2d90f0a5bc6c426c0bc0' target=""_blank"">The Sandlot</a><br><a href='http://localhost:3000/movie/625c2d49f0a5bc6c426c0af4' target=""_blank"">Miracle on 34th Street</a><br><a href='http://localhost:3000/movie/625c2d39f0a5bc6c426c0acc' target=""_blank"">Amarcord</a><br><a href='http://localhost:3000/movie/625c2decf0a5bc6c426c0cfe' target=""_blank"">The Muppet Christmas Carol</a><br>"
City Lights,"Here are my recommendations for City Lights:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06cc' target=""_blank"">La vita è bella</a><br><a href='http://localhost:3000/movie/625c2dcdf0a5bc6c426c0c78' target=""_blank"">Silver Linings Playbook</a><br><a href='http://localhost:3000/movie/625c2dcef0a5bc6c426c0c7c' target=""_blank"">(500) Days of Summer</a><br><a href='http://localhost:3000/movie/625c2d5ff0a5bc6c426c0b44' target=""_blank"">Moonrise Kingdom</a><br><a href='http://localhost:3000/movie/625c2e16f0a5bc6c426c0dae' target=""_blank"">50/50</a><br>"
Capharnaüm,"Here are my recommendations for Capharnaüm:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
Ayla: The Daughter of War,"Here are my recommendations for Ayla: The Daughter of War:<br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a6' target=""_blank"">Schindler's List</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0764' target=""_blank"">Braveheart</a><br><a href='http://localhost:3000/movie/625c2c27f0a5bc6c426c0846' target=""_blank"">12 Years a Slave</a><br><a href='http://localhost:3000/movie/625c2cb7f0a5bc6c426c094c' target=""_blank"">The King's Speech</a><br><a href='http://localhost:3000/movie/625c2c21f0a5bc6c426c0840' target=""_blank"">Hacksaw Ridge</a><br>"
Vikram Vedha,"Here are my recommendations for Vikram Vedha:<br><a href='http://localhost:3000/movie/625c2b48f0a5bc6c426c069c' target=""_blank"">The Dark Knight</a><br><a href='http://localhost:3000/movie/625c2b6ef0a5bc6c426c06ec' target=""_blank"">Léon</a><br><a href='http://localhost:3000/movie/625c2c42f0a5bc6c426c087a' target=""_blank"">Kill Bill: Vol. 1</a><br><a href='http://localhost:3000/movie/625c2e0bf0a5bc6c426c0d88' target=""_blank"">Baby Driver</a><br><a href='http://localhost:3000/movie/625c2e0df0a5bc6c426c0d92' target=""_blank"">Sicario</a><br>"
Kimi no na wa.,"Here are my recommendations for Kimi no na wa.:<br><a href='http://localhost:3000/movie/625c2c20f0a5bc6c426c083e' target=""_blank"">Ôkami kodomo no Ame to Yuki</a><br><a href='http://localhost:3000/movie/625c2dd0f0a5bc6c426c0c84' target=""_blank"">Papurika</a><br><a href='http://localhost:3000/movie/625c2d89f0a5bc6c426c0b9e' target=""_blank"">Waking Life</a><br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06ca' target=""_blank"">The Green Mile</a><br><a href='http://localhost:3000/movie/625c2b6ff0a5bc6c426c06ee' target=""_blank"">The Lion King</a><br>"
Dangal,"Here are my recommendations for Dangal:<br><a href='http://localhost:3000/movie/625c2c28f0a5bc6c426c0848' target=""_blank"">Rush</a><br><a href='http://localhost:3000/movie/625c2c29f0a5bc6c426c084a' target=""_blank"">Ford v Ferrari</a><br><a href='http://localhost:3000/movie/625c2cb9f0a5bc6c426c0956' target=""_blank"">Yip Man</a><br><a href='http://localhost:3000/movie/625c2d90f0a5bc6c426c0bbe' target=""_blank"">Tombstone</a><br><a href='http://localhost:3000/movie/625c2e24f0a5bc6c426c0dd0' target=""_blank"">Huo Yuan Jia</a><br>"
Spider-Man: Into the Spider-Verse,"Here are my recommendations for Spider-Man: Into the Spider-Verse:<br><a href='http://localhost:3000/movie/625c2c3cf0a5bc6c426c0864' target=""_blank"">How to Train Your Dragon</a><br><a href='http://localhost:3000/movie/625c2cccf0a5bc6c426c098c' target=""_blank"">The Incredibles</a><br><a href='http://localhost:3000/movie/625c2d5cf0a5bc6c426c0b38' target=""_blank"">Big Hero 6</a><br><a href='http://localhost:3000/movie/625c2bb2f0a5bc6c426c0724' target=""_blank"">Mononoke-hime</a><br><a href='http://localhost:3000/movie/625c2dcbf0a5bc6c426c0c68' target=""_blank"">The Lego Movie</a><br>"
Avengers: Endgame,"Here are my recommendations for Avengers: Endgame:<br><a href='http://localhost:3000/movie/625c2b51f0a5bc6c426c06ac' target=""_blank"">The Lord of the Rings: The Fellowship of the Ring</a><br><a href='http://localhost:3000/movie/625c2b4df0a5bc6c426c06a2' target=""_blank"">The Lord of the Rings: The Return of the King</a><br><a href='http://localhost:3000/movie/625c2b55f0a5bc6c426c06b2' target=""_blank"">The Lord of the Rings: The Two Towers</a><br><a href='http://localhost:3000/movie/625c2b6cf0a5bc6c426c06e6' target=""_blank"">Gladiator</a><br><a href='http://localhost:3000/movie/625c2cb6f0a5bc6c426c0946' target=""_blank"">The Revenant</a><br>"
Avengers: Infinity War,"Here are my recommendations for Avengers: Infinity War:<br><a href='http://localhost:3000/movie/625c2b4ff0a5bc6c426c06a8' target=""_blank"">Inception</a><br><a href='http://localhost:3000/movie/625c2cc0f0a5bc6c426c0962' target=""_blank"">The Avengers</a><br><a href='http://localhost:3000/movie/625c2d22f0a5bc6c426c0a84' target=""_blank"">Iron Man</a><br><a href='http://localhost:3000/movie/625c2c30f0a5bc6c426c0856' target=""_blank"">Mad Max: Fury Road</a><br><a href='http://localhost:3000/movie/625c2c53f0a5bc6c426c08a4' target=""_blank"">Jurassic Park</a><br>"
Coco,"Here are my recommendations for Coco:<br><a href='http://localhost:3000/movie/625c2bb1f0a5bc6c426c071c' target=""_blank"">WALL·E</a><br><a href='http://localhost:3000/movie/625c2b5ff0a5bc6c426c06c6' target=""_blank"">Sen to Chihiro no kamikakushi</a><br><a href='http://localhost:3000/movie/625c2bf9f0a5bc6c426c07d4' target=""_blank"">Hauru no ugoku shiro</a><br><a href='http://localhost:3000/movie/625c2e2ef0a5bc6c426c0e10' target=""_blank"">Mulan</a><br><a href='http://localhost:3000/movie/625c2e39f0a5bc6c426c0e58' target=""_blank"">The Jungle Book</a><br>"
Django Unchained,"Here are my recommendations for Django Unchained:<br><a href='http://localhost:3000/movie/625c2bfff0a5bc6c426c07e6' target=""_blank"">Unforgiven</a><br><a href='http://localhost:3000/movie/625c2e15f0a5bc6c426c0da8' target=""_blank"">True Grit</a><br><a href='http://localhost:3000/movie/625c2c6cf0a5bc6c426c08e6' target=""_blank"">The Man Who Shot Liberty Valance</a><br><a href='http://localhost:3000/movie/625c2e3bf0a5bc6c426c0e60' target=""_blank"">Giant</a><br><a href='http://localhost:3000/movie/625c2d46f0a5bc6c426c0aee' target=""_blank"">High Noon</a><br>"
The Dark Knight Rises,"Here are my recommendations for The Dark Knight Rises:<br><a href='http://localhost:3000/movie/625c2b48f0a5bc6c426c069c' target=""_blank"">The Dark Knight</a><br><a href='http://localhost:3000/movie/625c2bf5f0a5bc6c426c07ce' target=""_blank"">Batman Begins</a><br><a href='http://localhost:3000/movie/625c2bb3f0a5bc6c426c0728' target=""_blank"">Raiders of the Lost Ark</a><br><a href='http://localhost:3000/movie/625c2c00f0a5bc6c426c07e8' target=""_blank"">Indiana Jones and the Last Crusade</a><br><a href='http://localhost:3000/movie/625c2df5f0a5bc6c426c0d28' target=""_blank"">First Blood</a><br>"
3 Idiots,"Here are my recommendations for 3 Idiots:<br><a href='http://localhost:3000/movie/625c2c4af0a5bc6c426c088c' target=""_blank"">The Truman Show</a><br><a href='http://localhost:3000/movie/625c2dc2f0a5bc6c426c0c52' target=""_blank"">Birdman or (The Unexpected Virtue of Ignorance)</a><br><a href='http://localhost:3000/movie/625c2e08f0a5bc6c426c0d76' target=""_blank"">Once Upon a Time... in Hollywood</a><br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ac' target=""_blank"">Dead Poets Society</a><br><a href='http://localhost:3000/movie/625c2d7df0a5bc6c426c0b7c' target=""_blank"">Little Miss Sunshine</a><br>"
Taare Zameen Par,"Here are my recommendations for Taare Zameen Par:<br><a href='http://localhost:3000/movie/625c2c81f0a5bc6c426c0932' target=""_blank"">Wonder</a><br><a href='http://localhost:3000/movie/625c2bc2f0a5bc6c426c0750' target=""_blank"">Babam ve Oglum</a><br><a href='http://localhost:3000/movie/625c2b66f0a5bc6c426c06d8' target=""_blank"">It's a Wonderful Life</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0760' target=""_blank"">Bacheha-Ye aseman</a><br><a href='http://localhost:3000/movie/625c2bf0f0a5bc6c426c07c0' target=""_blank"">Chak De! India</a><br>"
WALL·E,"Here are my recommendations for WALL·E:<br><a href='http://localhost:3000/movie/625c2b5ff0a5bc6c426c06c6' target=""_blank"">Sen to Chihiro no kamikakushi</a><br><a href='http://localhost:3000/movie/625c2baaf0a5bc6c426c0712' target=""_blank"">Coco</a><br><a href='http://localhost:3000/movie/625c2bf9f0a5bc6c426c07d4' target=""_blank"">Hauru no ugoku shiro</a><br><a href='http://localhost:3000/movie/625c2e2ef0a5bc6c426c0e10' target=""_blank"">Mulan</a><br><a href='http://localhost:3000/movie/625c2e39f0a5bc6c426c0e58' target=""_blank"">The Jungle Book</a><br>"
The Lives of Others,"Here are my recommendations for The Lives of Others:<br><a href='http://localhost:3000/movie/625c2c49f0a5bc6c426c0888' target=""_blank"">The Sixth Sense</a><br><a href='http://localhost:3000/movie/625c2c1ff0a5bc6c426c083c' target=""_blank"">Gone Girl</a><br><a href='http://localhost:3000/movie/625c2d2df0a5bc6c426c0a9e' target=""_blank"">Mulholland Dr.</a><br><a href='http://localhost:3000/movie/625c2c61f0a5bc6c426c08ce' target=""_blank"">Chinatown</a><br><a href='http://localhost:3000/movie/625c2df3f0a5bc6c426c0d1c' target=""_blank"">Blue Velvet</a><br>"
Oldeuboi,"Here are my recommendations for Oldeuboi:<br><a href='http://localhost:3000/movie/625c2cb4f0a5bc6c426c0940' target=""_blank"">Blade Runner 2049</a><br><a href='http://localhost:3000/movie/625c2e25f0a5bc6c426c0ddc' target=""_blank"">Watchmen</a><br><a href='http://localhost:3000/movie/625c2d8ef0a5bc6c426c0bb6' target=""_blank"">The Game</a><br><a href='http://localhost:3000/movie/625c2b63f0a5bc6c426c06d4' target=""_blank"">Seppuku</a><br><a href='http://localhost:3000/movie/625c2e25f0a5bc6c426c0dd8' target=""_blank"">300</a><br>"
Memento,"Here are my recommendations for Memento:<br><a href='http://localhost:3000/movie/625c2beff0a5bc6c426c07ba' target=""_blank"">Shutter Island</a><br><a href='http://localhost:3000/movie/625c2bbbf0a5bc6c426c073a' target=""_blank"">Rear Window</a><br><a href='http://localhost:3000/movie/625c2e2ff0a5bc6c426c0e1a' target=""_blank"">Lost Highway</a><br><a href='http://localhost:3000/movie/625c2c30f0a5bc6c426c0850' target=""_blank"">Kahaani</a><br><a href='http://localhost:3000/movie/625c2ce2f0a5bc6c426c09e0' target=""_blank"">Sleuth</a><br>"
Mononoke-hime,"Here are my recommendations for Mononoke-hime:<br><a href='http://localhost:3000/movie/625c2c3cf0a5bc6c426c0864' target=""_blank"">How to Train Your Dragon</a><br><a href='http://localhost:3000/movie/625c2cccf0a5bc6c426c098c' target=""_blank"">The Incredibles</a><br><a href='http://localhost:3000/movie/625c2b7bf0a5bc6c426c070c' target=""_blank"">Spider-Man: Into the Spider-Verse</a><br><a href='http://localhost:3000/movie/625c2d5cf0a5bc6c426c0b38' target=""_blank"">Big Hero 6</a><br><a href='http://localhost:3000/movie/625c2dcbf0a5bc6c426c0c68' target=""_blank"">The Lego Movie</a><br>"
Once Upon a Time in America,"Here are my recommendations for Once Upon a Time in America:<br><a href='http://localhost:3000/movie/625c2b72f0a5bc6c426c06f8' target=""_blank"">Once Upon a Time in the West</a><br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a4' target=""_blank"">Pulp Fiction</a><br><a href='http://localhost:3000/movie/625c2b47f0a5bc6c426c069a' target=""_blank"">The Godfather</a><br><a href='http://localhost:3000/movie/625c2b4cf0a5bc6c426c069e' target=""_blank"">The Godfather: Part II</a><br><a href='http://localhost:3000/movie/625c2b4df0a5bc6c426c06a0' target=""_blank"">12 Angry Men</a><br>"
Raiders of the Lost Ark,"Here are my recommendations for Raiders of the Lost Ark:<br><a href='http://localhost:3000/movie/625c2bacf0a5bc6c426c0716' target=""_blank"">The Dark Knight Rises</a><br><a href='http://localhost:3000/movie/625c2bf5f0a5bc6c426c07ce' target=""_blank"">Batman Begins</a><br><a href='http://localhost:3000/movie/625c2c00f0a5bc6c426c07e8' target=""_blank"">Indiana Jones and the Last Crusade</a><br><a href='http://localhost:3000/movie/625c2df5f0a5bc6c426c0d28' target=""_blank"">First Blood</a><br><a href='http://localhost:3000/movie/625c2b4ff0a5bc6c426c06a8' target=""_blank"">Inception</a><br>"
The Shining,"Here are my recommendations for The Shining:<br><a href='http://localhost:3000/movie/625c2c57f0a5bc6c426c08b6' target=""_blank"">The Thing</a><br><a href='http://localhost:3000/movie/625c2bcdf0a5bc6c426c0778' target=""_blank"">The Sting</a><br><a href='http://localhost:3000/movie/625c2ce4f0a5bc6c426c09ea' target=""_blank"">Rosemary's Baby</a><br><a href='http://localhost:3000/movie/625c2d4cf0a5bc6c426c0b06' target=""_blank"">Freaks</a><br><a href='http://localhost:3000/movie/625c2e00f0a5bc6c426c0d5c' target=""_blank"">Les yeux sans visage</a><br>"
Apocalypse Now,"Here are my recommendations for Apocalypse Now:<br><a href='http://localhost:3000/movie/625c2bc2f0a5bc6c426c074c' target=""_blank"">Incendies</a><br><a href='http://localhost:3000/movie/625c2b60f0a5bc6c426c06c8' target=""_blank"">Saving Private Ryan</a><br><a href='http://localhost:3000/movie/625c2bc9f0a5bc6c426c0768' target=""_blank"">Full Metal Jacket</a><br><a href='http://localhost:3000/movie/625c2bd7f0a5bc6c426c0790' target=""_blank"">Citizen Kane</a><br><a href='http://localhost:3000/movie/625c2c56f0a5bc6c426c08b0' target=""_blank"">Platoon</a><br>"
